request_id,request_type,priority,created_hour,created_day_of_week,created_at,completed_at,total_duration_hours,sla_hours,stage_created_duration,stage_assigned_duration,stage_verified_duration,stage_approved_duration,stage_processed_duration,handler_workload,final_stage,is_completed,is_delayed
REQ-SYN-0676,hostel,2,2,1,2025-11-25 02:08:00,2025-11-27 17:56:00,63.8,48,2.77,2.56,14.52,15.28,28.67,7,completed,1,1
REQ-SYN-0677,transcript,1,11,3,2025-11-27 11:02:00,2025-11-29 02:17:36,39.26,120,1.59,3.01,5.6,11.77,17.29,6,completed,1,0
REQ-SYN-0678,library,1,11,2,2025-12-24 11:59:00,2025-12-26 03:05:36,39.11,48,1.71,5.28,4.21,11.01,16.9,6,completed,1,0
REQ-SYN-0679,transcript,1,8,4,2025-10-17 08:35:00,2025-10-18 03:03:12,18.47,120,0.1,0.1,9.45,0.32,8.5,1,completed,1,0
REQ-SYN-0680,transcript,2,14,5,2025-11-01 14:42:00,2025-11-02 18:49:12,28.12,120,4.28,2.14,6.07,7.63,8.0,4,completed,1,0
REQ-SYN-0681,hostel,1,17,3,2025-09-11 17:38:00,2025-09-12 22:51:12,29.22,48,3.91,3.27,6.16,10.71,5.17,3,completed,1,0
REQ-SYN-0682,certificate,3,17,0,2025-08-25 17:34:00,2025-08-27 12:22:00,42.8,72,1.93,5.28,5.35,11.02,19.22,4,completed,1,0
REQ-SYN-0683,transcript,1,16,5,2025-10-04 16:41:00,2025-10-06 20:24:12,58.9,120,2.56,2.38,16.29,11.7,25.974076773080384,8,completed,1,0
REQ-SYN-0684,certificate,1,15,2,2025-08-13 15:54:00,2025-08-15 21:00:36,67.54,72,3.04,9.5,12.75,19.97,22.28294755612236,8,completed,1,0
REQ-SYN-0685,library,2,15,4,2025-08-29 15:34:00,2025-09-01 06:23:48,62.83,48,1.55,12.7,11.88,13.13,23.57,7,completed,1,1
REQ-SYN-0686,hostel,1,18,2,2026-01-28 18:26:00,,69.61,48,1.13,6.99,13.67,19.45,28.37,9,assigned,0,1
REQ-SYN-0687,certificate,2,8,5,2026-01-31 08:42:00,2026-02-01 21:37:48,36.93,72,0.25,2.13,3.76,12.1,18.69,3,completed,1,0
REQ-SYN-0688,hostel,1,21,3,2025-10-16 21:43:00,2025-10-18 13:15:24,46.14,48,1.4,4.5,12.95,8.72,18.565481496860905,7,completed,1,0
REQ-SYN-0689,hostel,1,15,3,2025-12-18 15:23:00,2025-12-19 06:35:36,15.21,48,1.87,2.6,6.91,1.8,2.03,8,completed,1,0
REQ-SYN-0690,hostel,1,11,3,2025-08-28 11:10:00,2025-08-30 02:05:12,38.92,48,1.85,0.54,13.47,6.22,16.84,8,completed,1,0
REQ-SYN-0691,transcript,1,11,0,2025-11-03 11:01:00,2025-11-06 03:07:00,83.51,120,2.04,5.91,13.37,9.24,52.950473092588595,9,completed,1,0
REQ-SYN-0692,hostel,1,11,3,2025-11-27 11:59:00,2025-11-28 15:14:00,27.25,48,0.1,1.21,7.07,1.67,17.2,3,completed,1,0
REQ-SYN-0693,certificate,2,13,2,2025-11-12 13:56:00,2025-11-13 19:36:48,29.68,72,0.82,6.17,5.2,5.95,11.54,2,completed,1,0
REQ-SYN-0694,transcript,2,12,0,2025-12-15 12:45:00,,73.04,120,2.1,8.58,12.3,19.47,30.586487502881543,9,verified,0,0
REQ-SYN-0695,hostel,2,20,3,2026-01-29 20:45:00,2026-01-31 02:14:24,29.49,48,3.6,4.19,5.03,5.1,11.57,4,completed,1,0
REQ-SYN-0696,certificate,1,11,4,2025-11-28 11:21:00,2025-11-29 05:54:00,18.55,72,3.11,5.38,0.1,7.67,2.29,7,completed,1,0
REQ-SYN-0697,transcript,2,10,0,2026-02-02 10:56:00,2026-02-04 15:32:36,60.31,120,0.81,6.98,17.96,13.78,20.781327604086,9,completed,1,0
REQ-SYN-0698,certificate,2,11,1,2025-09-09 11:14:00,,35.29,72,1.7,6.35,5.75,6.45,15.04,8,approved,0,0
REQ-SYN-0699,transcript,1,11,3,2025-09-25 11:05:00,2025-09-26 13:53:36,26.81,120,0.92,2.1,3.21,6.61,13.97,10,completed,1,0
REQ-SYN-0700,it_support,1,16,3,2025-09-25 16:07:00,2025-09-28 17:53:48,73.78,24,2.74,7.75,16.26,21.87,25.16,3,completed,1,1
REQ-SYN-0701,hostel,1,14,2,2025-12-24 14:54:00,2025-12-26 02:57:36,36.06,48,2.02,3.08,10.19,8.39,12.38,4,completed,1,0
REQ-SYN-0702,hostel,2,10,6,2025-11-02 10:00:00,2025-11-04 05:22:12,60.94,48,3.5,3.82,7.16,22.44,24.02118529160155,3,completed,1,1
REQ-SYN-0703,it_support,1,14,3,2025-10-02 14:33:00,2025-10-05 17:05:24,74.54,24,3.11,13.64,7.04,13.31,37.44,4,completed,1,1
REQ-SYN-0704,transcript,2,9,5,2026-01-17 09:07:00,2026-01-20 00:49:00,79.32,120,1.48,12.0,12.76,10.41,42.66674803167203,3,completed,1,0
REQ-SYN-0705,transcript,2,15,3,2025-10-09 15:27:00,2025-10-11 18:44:24,65.57,120,0.6,1.52,1.96,21.57,39.91554085872839,6,completed,1,0
REQ-SYN-0706,certificate,2,12,4,2026-01-30 12:37:00,2026-01-31 22:52:00,40.17,72,2.48,5.71,11.95,5.98,14.04511206293412,8,completed,1,0
REQ-SYN-0707,certificate,1,15,2,2026-01-28 15:41:00,2026-01-30 07:31:24,39.84,72,3.89,7.5,7.53,5.4,15.52,6,completed,1,0
REQ-SYN-0708,transcript,2,20,2,2025-11-05 20:07:00,2025-11-07 06:44:48,34.63,120,3.31,1.76,7.71,6.58,15.27,4,completed,1,0
REQ-SYN-0709,hostel,2,11,4,2025-12-05 11:42:00,2025-12-06 22:02:24,34.34,48,1.39,5.22,9.35,2.8,15.58,10,completed,1,0
REQ-SYN-0710,transcript,3,21,4,2025-10-03 21:23:00,2025-10-05 00:14:00,26.85,120,1.09,4.81,6.17,1.88,12.9,3,completed,1,0
REQ-SYN-0711,transcript,1,12,5,2025-10-18 12:49:00,2025-10-20 03:53:12,39.07,120,2.35,5.27,8.42,5.63,17.4,2,completed,1,0
REQ-SYN-0712,hostel,1,15,4,2025-10-03 15:05:00,2025-10-05 05:05:00,38.0,48,2.74,2.88,6.1,8.47,17.81,9,completed,1,0
REQ-SYN-0713,transcript,1,15,3,2025-10-23 15:39:00,2025-10-26 02:40:48,68.66,120,2.34,12.07,9.29,15.36,29.601105076616125,5,completed,1,0
REQ-SYN-0714,certificate,1,11,2,2025-09-10 11:52:00,2025-09-11 13:01:00,25.15,72,2.51,5.52,4.6,11.3,1.22,10,completed,1,0
REQ-SYN-0715,certificate,3,14,1,2026-02-10 14:04:00,2026-02-13 00:26:12,71.0,72,1.83,9.96,7.67,6.78,44.756484760440614,8,completed,1,0
REQ-SYN-0716,transcript,2,13,3,2025-12-18 13:04:00,2025-12-20 02:44:12,37.67,120,1.91,8.25,4.64,11.06,11.81,2,completed,1,0
REQ-SYN-0717,certificate,3,17,3,2026-01-22 17:54:00,2026-01-23 13:39:36,19.76,72,1.42,0.97,0.8,1.97,14.6,1,completed,1,0
REQ-SYN-0718,hostel,2,9,1,2025-12-23 09:24:00,2025-12-25 18:01:12,56.62,48,2.37,6.74,9.87,12.21,25.43,8,completed,1,1
REQ-SYN-0719,certificate,3,10,1,2026-02-03 10:13:00,2026-02-04 21:41:12,35.47,72,0.1,6.79,9.25,9.66,9.67,4,completed,1,0
REQ-SYN-0720,hostel,2,14,3,2025-10-09 14:25:00,2025-10-10 21:46:00,31.35,48,1.77,3.44,8.38,9.4,8.36,8,completed,1,0
REQ-SYN-0721,certificate,2,9,1,2025-11-18 09:02:00,2025-11-21 21:34:24,84.54,72,0.62,9.19,20.87,16.06,37.8,5,completed,1,1
REQ-SYN-0722,it_support,2,9,2,2025-09-17 09:10:00,2025-09-19 19:08:48,57.98,24,1.28,6.74,9.56,21.19,19.21,5,completed,1,1
REQ-SYN-0723,transcript,2,9,1,2025-12-16 09:58:00,2025-12-19 03:50:12,78.16,120,2.54,6.72,14.36,10.62,43.91936579089211,6,completed,1,0
REQ-SYN-0724,certificate,2,13,3,2026-02-05 13:27:00,2026-02-06 21:51:00,32.4,72,2.83,6.15,5.67,8.14,9.61,1,completed,1,0
REQ-SYN-0725,certificate,1,9,4,2025-12-26 09:54:00,2025-12-29 12:45:00,74.85,72,1.94,4.02,9.39,25.54,33.96,4,completed,1,1
REQ-SYN-0726,it_support,1,13,0,2025-09-01 13:10:00,2025-09-02 18:59:12,25.41,24,1.7,4.19,6.31,12.85,4.77,2,completed,1,1
REQ-SYN-0727,transcript,1,15,3,2025-11-06 15:57:00,2025-11-07 15:15:00,23.3,120,3.63,3.49,2.85,3.59,9.74,4,completed,1,0
REQ-SYN-0728,certificate,2,11,0,2025-09-01 11:10:00,2025-09-04 00:47:48,68.36,72,2.03,5.95,8.83,13.24,38.312048855206456,9,completed,1,0
REQ-SYN-0729,certificate,1,9,6,2025-12-28 09:45:00,2025-12-29 23:04:12,37.32,72,2.54,4.69,10.08,10.64,9.37,3,completed,1,0
REQ-SYN-0730,transcript,3,10,0,2026-01-26 10:51:00,2026-01-28 07:31:12,44.67,120,0.76,4.31,2.99,14.17,22.44,4,completed,1,0
REQ-SYN-0731,transcript,1,13,3,2025-11-06 13:14:00,2025-11-08 12:11:36,46.96,120,3.07,8.1,3.2,13.31,19.28,4,completed,1,0
REQ-SYN-0732,certificate,2,13,1,2025-09-09 13:42:00,2025-09-10 20:52:48,31.18,72,4.94,3.04,2.99,8.39,11.82,3,completed,1,0
REQ-SYN-0733,transcript,3,13,0,2025-09-29 13:20:00,2025-09-30 05:36:48,16.28,120,2.0,4.91,4.34,4.93,0.1,4,completed,1,0
REQ-SYN-0734,transcript,1,18,4,2025-12-19 18:34:00,2025-12-22 14:01:36,77.1,120,1.89,5.11,20.48,4.38,45.238563438867544,5,completed,1,0
REQ-SYN-0735,it_support,1,13,6,2025-08-31 13:28:00,2025-09-03 03:03:24,61.59,24,2.26,3.36,11.29,15.64,29.04,5,completed,1,1
REQ-SYN-0736,certificate,1,14,4,2025-11-14 14:14:00,,37.1,72,0.1,2.51,14.3,8.29,11.9,5,assigned,0,0
REQ-SYN-0737,certificate,1,15,4,2026-01-09 15:35:00,2026-01-10 22:52:24,31.29,72,1.48,5.15,6.92,7.52,10.22,7,completed,1,0
REQ-SYN-0738,certificate,1,14,2,2025-12-10 14:31:00,,22.99,72,2.51,3.64,5.3,7.97,3.57,5,assigned,0,0
REQ-SYN-0739,transcript,2,16,5,2025-12-13 16:09:00,,48.33,120,0.55,10.7,6.02,13.99,17.074204856342007,2,assigned,0,0
REQ-SYN-0740,certificate,2,12,2,2025-10-22 12:46:00,2025-10-25 07:47:12,73.77,72,0.1,6.39,23.81,22.25,21.215490202620035,5,completed,1,1
REQ-SYN-0741,transcript,2,11,4,2025-12-05 11:56:00,2025-12-07 21:45:48,65.15,120,2.64,11.07,12.31,16.39,22.74312220374472,7,completed,1,0
REQ-SYN-0742,transcript,3,13,3,2026-01-08 13:35:00,,21.17,120,1.32,1.15,8.87,3.3,6.53,2,approved,0,0
REQ-SYN-0743,hostel,2,17,2,2025-08-20 17:43:00,2025-08-23 11:15:24,65.54,48,2.74,9.86,7.89,19.31,25.74,4,completed,1,1
REQ-SYN-0744,transcript,2,8,0,2025-12-01 08:53:00,2025-12-02 23:33:12,38.67,120,2.24,6.13,2.25,7.4,20.65,1,completed,1,0
REQ-SYN-0745,transcript,1,11,1,2025-11-04 11:39:00,2025-11-05 08:03:00,20.4,120,2.04,2.68,5.91,5.72,4.05,8,completed,1,0
REQ-SYN-0746,transcript,2,16,0,2025-11-10 16:23:00,2025-11-13 03:56:36,66.05,120,2.64,9.3,13.9,20.13,20.08275063942035,6,completed,1,0
REQ-SYN-0747,library,2,14,2,2025-11-19 14:42:00,2025-11-22 00:10:48,57.48,48,1.1,12.29,3.18,16.12,24.79,6,completed,1,1
REQ-SYN-0748,transcript,3,13,0,2026-01-12 13:08:00,2026-01-13 12:52:24,23.74,120,2.2,2.61,2.89,1.35,14.69,5,completed,1,0
REQ-SYN-0749,hostel,2,10,1,2026-02-03 10:04:00,2026-02-05 01:05:48,39.03,48,1.85,5.72,4.72,7.83,18.91,5,completed,1,0
REQ-SYN-0750,hostel,2,11,1,2025-09-16 11:38:00,2025-09-17 23:55:24,36.29,48,2.25,3.8,6.28,12.8,11.16,6,completed,1,0
REQ-SYN-0751,transcript,2,16,0,2026-01-19 16:26:00,2026-01-21 05:27:48,37.03,120,1.47,4.17,7.83,10.06,13.5,3,completed,1,0
REQ-SYN-0752,it_support,2,8,1,2025-10-21 08:35:00,2025-10-23 04:15:48,31.29,24,1.81,3.5,10.98,12.13,15.26,1,completed,1,1
REQ-SYN-0753,transcript,2,8,4,2025-12-19 08:15:00,2025-12-20 04:46:48,20.53,120,2.14,3.83,0.69,3.35,10.52,3,completed,1,0
REQ-SYN-0754,it_support,3,15,0,2025-11-24 15:12:00,2025-11-25 18:30:00,20.27,24,1.76,2.57,0.1,10.73,12.14,7,completed,1,0
REQ-SYN-0755,library,2,14,2,2025-09-24 14:27:00,2025-09-27 17:49:12,75.37,48,2.21,9.18,17.61,13.98,32.39,5,completed,1,1
REQ-SYN-0756,hostel,2,16,4,2025-09-05 16:37:00,2025-09-06 22:26:12,29.82,48,2.99,3.42,3.9,11.11,8.4,4,completed,1,0
REQ-SYN-0757,it_support,2,17,6,2025-10-19 17:55:00,2025-10-21 20:07:36,41.1,24,3.11,4.52,2.94,15.04,24.6,3,completed,1,1
REQ-SYN-0758,certificate,1,16,5,2025-11-29 16:25:00,2025-11-30 17:35:12,25.17,72,1.4,3.54,3.77,9.11,7.35,1,completed,1,0
REQ-SYN-0759,transcript,2,11,5,2025-08-23 11:43:00,2025-08-25 11:51:24,48.14,120,2.63,4.9,3.54,9.87,27.2,4,completed,1,0
REQ-SYN-0760,it_support,3,3,4,2025-10-03 03:00:00,2025-10-06 19:33:36,88.56,24,3.71,7.37,15.59,18.97,42.92,3,completed,1,1
REQ-SYN-0761,certificate,2,10,3,2025-09-11 10:45:00,,73.71,72,3.02,4.69,5.89,21.62,38.49254847749006,3,processed,0,1
REQ-SYN-0762,hostel,1,11,2,2025-11-26 11:03:00,2025-11-30 00:02:24,84.99,48,3.19,8.01,18.77,14.85,40.17,6,completed,1,1
REQ-SYN-0763,certificate,2,22,1,2025-12-02 22:59:00,2025-12-06 03:37:24,76.64,72,1.4,10.55,10.07,16.33,38.29,6,completed,1,1
REQ-SYN-0764,transcript,2,16,6,2025-10-19 16:41:00,2025-10-22 12:03:12,86.29,120,3.34,10.56,15.51,16.95,39.92835135105756,6,completed,1,0
REQ-SYN-0765,transcript,2,9,0,2025-12-15 09:22:00,2025-12-16 19:30:24,34.14,120,1.59,4.49,6.12,12.06,9.88,3,completed,1,0
REQ-SYN-0766,certificate,2,18,2,2025-12-24 18:47:00,2025-12-27 12:12:48,85.32,72,2.34,7.7,0.1,21.82,53.35938880566387,8,completed,1,1
REQ-SYN-0767,library,3,8,4,2026-02-06 08:06:00,,60.29,48,1.34,6.39,9.33,23.43,19.8,7,processed,0,1
REQ-SYN-0768,transcript,2,15,2,2025-09-03 15:15:00,2025-09-05 19:40:48,67.71,120,1.88,3.9,12.17,18.61,31.147020872610895,7,completed,1,0
REQ-SYN-0769,hostel,2,13,1,2025-12-23 13:20:00,2025-12-25 03:54:48,38.58,48,1.25,4.35,12.79,9.48,10.71,1,completed,1,0
REQ-SYN-0770,certificate,1,3,0,2025-12-08 03:53:00,,70.65,72,2.44,6.5,9.74,15.63,36.337081898991855,4,verified,0,0
REQ-SYN-0771,certificate,2,15,0,2025-11-10 15:49:00,,31.23,72,0.1,6.51,6.66,16.23,1.73,9,processed,0,0
REQ-SYN-0772,transcript,1,0,2,2026-01-14 00:33:00,2026-01-16 20:03:00,80.68,120,3.76,4.6,13.61,7.01,51.69627901650627,7,completed,1,0
REQ-SYN-0773,transcript,2,16,4,2025-09-19 16:46:00,2025-09-20 16:22:36,23.61,120,2.32,3.43,5.18,5.02,7.66,2,completed,1,0
REQ-SYN-0774,transcript,1,1,0,2026-01-05 01:00:00,2026-01-07 12:13:48,69.54,120,1.62,10.79,12.41,13.85,30.8740747343919,8,completed,1,0
REQ-SYN-0775,library,3,18,1,2025-09-23 18:59:00,2025-09-25 12:24:12,54.69,48,2.22,9.3,0.1,10.78,32.286974887779664,5,completed,1,1
REQ-SYN-0776,certificate,2,9,3,2026-01-15 09:47:00,2026-01-18 08:12:48,88.23,72,1.93,10.42,18.88,12.76,44.24411263330144,6,completed,1,1
REQ-SYN-0777,library,3,4,1,2026-01-27 04:33:00,2026-01-29 19:19:48,62.78,48,2.27,8.1,11.65,11.03,29.73,8,completed,1,1
REQ-SYN-0778,certificate,1,13,3,2026-01-15 13:22:00,2026-01-17 07:05:48,41.73,72,1.51,5.08,8.15,11.42,15.57,2,completed,1,0
REQ-SYN-0779,certificate,3,17,0,2025-11-10 17:17:00,2025-11-12 05:24:12,36.12,72,1.6,3.81,1.45,8.38,20.88,1,completed,1,0
REQ-SYN-0780,certificate,2,16,0,2025-10-27 16:38:00,2025-10-28 20:22:24,27.74,72,1.64,3.0,0.1,9.71,13.29,2,completed,1,0
REQ-SYN-0781,it_support,3,9,6,2025-11-16 09:17:00,2025-11-17 22:45:12,33.36,24,0.95,2.92,8.15,9.61,15.84,3,completed,1,1
REQ-SYN-0782,hostel,3,9,0,2025-11-17 09:46:00,2025-11-18 06:58:00,21.2,48,1.11,5.58,5.83,0.86,7.82,4,completed,1,0
REQ-SYN-0783,transcript,1,17,0,2026-01-26 17:51:00,2026-01-27 23:55:12,30.07,120,1.8,5.79,9.91,6.49,6.08,2,completed,1,0
REQ-SYN-0784,transcript,1,16,4,2025-11-07 16:09:00,2025-11-09 12:03:00,43.9,120,1.51,5.14,9.91,16.39,10.95,5,completed,1,0
REQ-SYN-0785,certificate,2,13,0,2026-01-19 13:38:00,2026-01-21 00:57:48,35.33,72,1.0,4.56,8.39,7.69,13.69,1,completed,1,0
REQ-SYN-0786,certificate,3,14,4,2025-11-14 14:57:00,2025-11-16 08:57:36,42.01,72,0.48,6.54,0.1,11.2,23.69,7,completed,1,0
REQ-SYN-0787,transcript,2,17,1,2025-11-11 17:20:00,2025-11-13 22:01:24,70.62,120,2.29,9.05,16.28,13.21,29.78619704905931,5,completed,1,0
REQ-SYN-0788,transcript,2,16,2,2025-10-01 16:11:00,2025-10-04 00:19:24,70.96,120,3.66,8.03,2.79,20.14,36.33892777196935,7,completed,1,0
REQ-SYN-0789,certificate,3,12,1,2025-10-07 12:36:00,2025-10-08 20:17:24,31.69,72,0.1,8.5,6.37,4.35,12.37,1,completed,1,0
REQ-SYN-0790,transcript,3,15,4,2025-09-19 15:32:00,2025-09-21 04:26:36,36.91,120,3.6,5.64,3.71,3.07,20.89,7,completed,1,0
REQ-SYN-0791,it_support,2,9,2,2025-09-17 09:28:00,2025-09-18 17:16:00,22.76,24,0.96,1.52,4.98,3.89,20.45,3,completed,1,0
REQ-SYN-0792,transcript,2,9,3,2025-09-25 09:40:00,2025-09-26 11:58:00,26.3,120,2.12,3.62,10.34,10.12,0.1,5,completed,1,0
REQ-SYN-0793,transcript,3,13,4,2025-10-31 13:09:00,2025-11-03 09:53:24,81.39,120,2.83,7.52,9.71,27.18,34.145794676956626,8,completed,1,0
REQ-SYN-0794,transcript,3,9,5,2025-09-13 09:45:00,2025-09-14 16:40:48,30.93,120,2.86,1.27,9.86,13.68,3.26,1,completed,1,0
REQ-SYN-0795,transcript,2,9,3,2025-08-21 09:25:00,2025-08-22 05:35:12,20.17,120,3.62,6.94,5.47,4.04,0.1,2,completed,1,0
REQ-SYN-0796,library,2,1,2,2025-12-24 01:35:00,2025-12-27 04:28:24,74.89,48,1.63,15.55,14.26,16.21,27.24,7,completed,1,1
REQ-SYN-0797,hostel,2,13,4,2025-08-29 13:29:00,,71.71,48,1.53,14.89,13.69,19.14,22.46,10,verified,0,1
REQ-SYN-0798,certificate,2,5,1,2025-11-04 05:45:00,2025-11-05 09:04:48,27.33,72,3.45,3.44,2.77,10.13,7.54,2,completed,1,0
REQ-SYN-0799,transcript,3,11,0,2025-09-01 11:07:00,2025-09-04 10:58:00,79.73,120,0.79,11.59,15.09,19.43,32.83066846683349,9,completed,1,0
REQ-SYN-0800,exam,1,13,3,2025-09-25 13:01:00,2025-09-26 15:49:00,26.8,96,1.68,6.01,10.82,7.4,0.89,1,completed,1,0
REQ-SYN-0801,certificate,3,16,3,2025-11-13 16:11:00,2025-11-15 12:06:12,43.92,72,3.35,2.53,8.89,14.42,14.73,5,completed,1,0
REQ-SYN-0802,exam,1,11,4,2025-11-14 11:03:00,2025-11-17 00:43:12,68.31,96,1.86,7.33,20.39,23.79,14.939600361209504,3,completed,1,0
REQ-SYN-0803,hostel,2,15,4,2025-11-28 15:46:00,2025-12-01 14:25:36,70.66,48,1.13,4.51,13.46,18.61,32.95,6,completed,1,1
REQ-SYN-0804,it_support,1,8,3,2025-10-30 08:45:00,2025-11-01 01:27:36,35.8,24,1.32,7.35,4.41,13.98,13.65,4,completed,1,1
REQ-SYN-0805,it_support,1,3,2,2025-12-17 03:40:00,2025-12-18 22:16:00,30.01,24,1.73,4.43,3.76,11.73,20.95,2,completed,1,1
REQ-SYN-0806,transcript,2,11,2,2026-02-04 11:02:00,2026-02-05 10:02:00,23.0,120,0.23,5.14,0.1,9.83,7.7,6,completed,1,0
REQ-SYN-0807,transcript,2,17,2,2025-11-12 17:00:00,2025-11-15 19:33:36,88.63,120,2.64,4.89,14.2,26.75,40.1502040913232,6,completed,1,0
REQ-SYN-0808,hostel,2,11,0,2025-09-08 11:29:00,2025-09-11 20:44:00,81.25,48,1.5,7.08,14.79,24.4,33.48,6,completed,1,1
REQ-SYN-0809,exam,1,15,1,2026-02-10 15:33:00,2026-02-12 07:36:00,40.05,96,3.62,4.43,7.4,8.85,15.75,5,completed,1,0
REQ-SYN-0810,certificate,2,10,1,2025-09-30 10:53:00,2025-10-01 13:17:36,26.41,72,2.03,4.63,2.8,6.39,10.56,3,completed,1,0
REQ-SYN-0811,certificate,1,14,4,2025-12-05 14:31:00,2025-12-07 09:43:36,43.21,72,0.75,6.57,10.75,14.65,10.49,6,completed,1,0
REQ-SYN-0812,certificate,1,12,6,2025-10-26 12:19:00,,37.47,72,0.17,3.9,7.55,14.98,10.87,1,verified,0,0
REQ-SYN-0813,certificate,2,10,0,2025-09-08 10:10:00,2025-09-11 18:19:00,80.15,72,2.46,8.5,16.23,23.29,29.67,7,completed,1,1
REQ-SYN-0814,certificate,1,12,4,2025-12-12 12:35:00,2025-12-14 05:37:24,41.04,72,0.72,7.22,3.04,13.47,16.59,5,completed,1,0
REQ-SYN-0815,library,1,15,3,2025-10-16 15:06:00,2025-10-18 01:16:48,34.18,48,3.21,2.89,9.03,4.35,14.7,8,completed,1,0
REQ-SYN-0816,library,2,17,1,2026-01-13 17:17:00,2026-01-14 12:05:36,18.81,48,2.25,1.65,10.64,4.17,0.1,1,completed,1,0
REQ-SYN-0817,hostel,2,12,4,2025-09-19 12:51:00,2025-09-22 13:10:12,72.32,48,1.69,11.83,20.37,13.53,24.9,7,completed,1,1
REQ-SYN-0818,hostel,2,6,0,2025-09-29 06:26:00,2025-09-30 07:57:48,25.53,48,4.29,5.93,5.1,7.99,2.22,5,completed,1,0
REQ-SYN-0819,transcript,2,16,1,2025-09-23 16:54:00,2025-09-24 18:37:12,25.72,120,1.25,2.25,3.48,7.25,11.49,1,completed,1,0
REQ-SYN-0820,hostel,1,14,1,2025-08-12 14:43:00,2025-08-15 12:59:12,70.27,48,1.63,9.93,14.67,19.46,24.58,7,completed,1,1
REQ-SYN-0821,hostel,3,20,5,2025-09-27 20:44:00,2025-09-30 07:15:12,58.52,48,2.19,4.75,11.06,3.27,37.25,2,completed,1,1
REQ-SYN-0822,transcript,2,14,5,2025-12-27 14:54:00,2025-12-29 12:57:00,52.16,120,2.83,3.07,17.71,14.75,13.797694279597401,7,completed,1,0
REQ-SYN-0823,library,2,9,0,2026-01-05 09:56:00,2026-01-06 18:53:36,32.96,48,2.4,4.46,3.38,9.55,13.17,2,completed,1,0
REQ-SYN-0824,transcript,2,15,1,2025-08-26 15:31:00,2025-08-27 18:19:00,26.8,120,2.35,6.28,6.95,4.13,7.09,7,completed,1,0
REQ-SYN-0825,transcript,2,14,4,2025-08-22 14:53:00,2025-08-25 10:24:48,86.73,120,3.99,5.52,10.06,20.39,46.76982821996741,6,completed,1,0
REQ-SYN-0826,transcript,1,9,5,2025-09-27 09:55:00,2025-09-28 12:23:12,26.47,120,3.02,3.59,1.64,4.41,13.81,2,completed,1,0
REQ-SYN-0827,hostel,3,21,1,2025-11-11 21:26:00,2025-11-13 22:02:36,39.53,48,0.42,6.34,12.63,10.32,18.9,5,completed,1,0
REQ-SYN-0828,certificate,2,9,6,2025-11-16 09:43:00,2025-11-19 05:13:00,76.37,72,3.62,11.11,9.59,10.83,41.22439103362423,3,completed,1,1
REQ-SYN-0829,hostel,2,17,0,2026-02-02 17:27:00,2026-02-06 01:49:12,80.37,48,1.68,8.15,20.82,11.19,38.53,3,completed,1,1
REQ-SYN-0830,it_support,3,17,2,2025-10-01 17:20:00,2025-10-04 01:28:24,56.14,24,0.1,6.01,10.02,24.21,15.8,7,completed,1,1
REQ-SYN-0831,certificate,2,13,2,2025-11-12 13:09:00,2025-11-13 18:19:12,29.17,72,1.93,3.51,4.79,6.94,12.0,2,completed,1,0
REQ-SYN-0832,transcript,2,15,0,2026-01-26 15:36:00,2026-01-28 00:04:12,32.47,120,1.7,3.07,6.74,9.66,11.3,6,completed,1,0
REQ-SYN-0833,certificate,3,18,1,2025-09-02 18:23:00,,70.05,72,2.56,9.39,11.64,16.75,29.71115470003332,9,processed,0,0
REQ-SYN-0834,hostel,2,15,0,2025-11-17 15:20:00,2025-11-21 01:29:00,82.15,48,3.41,12.6,17.28,20.09,28.77,5,completed,1,1
REQ-SYN-0835,library,1,10,3,2025-11-27 10:28:00,2025-11-29 22:02:12,59.57,48,3.87,4.17,13.04,19.62,18.87,7,completed,1,1
REQ-SYN-0836,transcript,1,8,6,2025-09-07 08:25:00,2025-09-09 07:50:12,64.47,120,2.26,3.9,11.02,18.92,28.37416170121633,5,completed,1,0
REQ-SYN-0837,certificate,2,15,3,2026-01-15 15:45:00,2026-01-18 07:15:00,71.13,72,3.47,2.49,11.46,25.87,27.844903579294048,5,completed,1,0
REQ-SYN-0838,hostel,1,9,0,2025-09-22 09:52:00,2025-09-24 02:09:24,40.29,48,1.97,2.99,4.78,9.26,21.29,4,completed,1,0
REQ-SYN-0839,transcript,1,21,4,2025-08-22 21:12:00,2025-08-25 07:16:48,64.28,120,2.6,3.0,13.56,17.05,28.074199363172916,7,completed,1,0
REQ-SYN-0840,it_support,2,10,3,2025-10-02 10:58:00,2025-10-04 02:32:48,39.58,24,2.31,11.3,10.76,13.28,1.93,10,completed,1,1
REQ-SYN-0841,transcript,2,11,1,2025-10-21 11:31:00,2025-10-23 07:57:24,51.22,120,1.71,8.16,6.37,5.53,29.452839562077425,6,completed,1,0
REQ-SYN-0842,certificate,2,15,3,2025-12-25 15:15:00,2025-12-27 11:22:12,44.12,72,3.11,4.99,9.09,12.25,14.68,3,completed,1,0
REQ-SYN-0843,certificate,1,11,4,2026-02-06 11:45:00,2026-02-07 23:49:48,36.08,72,1.34,5.79,7.73,2.74,18.48,5,completed,1,0
REQ-SYN-0844,hostel,1,16,4,2025-12-26 16:54:00,2025-12-30 21:32:24,100.64,48,2.97,11.33,13.28,22.56,50.5,7,completed,1,1
